City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,EnergyClass,Price
Vilnius,Lazdynėliai,Lazdynėlių g.,"31,28m2",1,1,2023,Brick,Central thermostat,Partial,nan,101000
Vilnius,Lazdynėliai,Lazdynėlių g.,"194,08m2",5,0,2012,Brick,Central,Fully,nan,260000
Vilnius,Lazdynėliai,Lazdynėlių g.,"59,07m2",2,4,2008,Brick,Central thermostat,Fully,nan,85000
Marijampolės m.,Triobiškiai,Panausupio g.,37m2,2,2,1984,Block house,Central,Fully,nan,52000
Klaipėda,Baltija,Baltijos pr.,45m2,2,1,1971,Brick,Central,Fully,nan,70900
Klaipėda,Baltija,Baltijos pr.,37m2,1,1,1995,Brick,Central,Fully,nan,39000
Kaunas,Žemutiniai Kaniūkai,Raudondvario pl.,42m2,2,3,2023,Brick,Aerothermal,Partial,A++,105900
Klaipėda,Centras,M. Mažvydo al.,"197,59m2",4,1,1958,Brick,Central thermostat,Partial,nan,300000
Šiauliai,Centras,Dvaro g.,"70,86m2",4,4,1974,Brick,Central,Fully,nan,90000
Vilnius,Pilaitė,J. Bretkūno g.,"71,63m2",3,3,2023,Brick,Aerothermal,Fully,nan,211310
Radviliškio r. sav.,Šeduvos m.,Kėdainių g.,"58,27m2",3,4,1960,Brick,Central,Fully,nan,22900
Radviliškio r. sav.,Šeduvos m.,Kėdainių g.,"39,42m2",1,2,2007,Brick,Central,Fully,nan,126144
Trakų r. sav.,Lentvario m.,Geležinkelio g.,"30,48m2",1,1,1940,Brick,Other,Fully,nan,43000
Kaunas,Sargėnai,Pienių g.,"73,64m2",4,3,1974,Brick,Central thermostat,Fully,nan,113000
Kaunas,Aukštutiniai Kaniūkai,Šventupės g.,77m2,3,2,2008,Brick,Gas,Fully,nan,128500
Kaunas,Vilijampolė,Radvilų Dvaro g.,51m2,2,2,1910,Carcass house,Aerothermal,Fully,nan,48000
Vilnius,Žirmūnai,Sporto g.,"106,06m2",3,5,2002,Brick,Central,Fully,nan,299000
Klaipėda,Centras,Galinio Pylimo g.,58m2,2,2,1936,Brick,Central,Fully,nan,89900
Klaipėda,Senamiestis,Galinio Pylimo g.,58m2,2,2,1936,Brick,Central,Fully,nan,89900
Šiauliai,Centras,Dvaro g.,"53,89m2",3,2,1950,Brick,Central,Fully,nan,74500
Šiauliai,Centras,Dvaro g.,39m2,2,2,2020,Brick,Central thermostat,Fully,nan,220000
Šiaulių r. sav.,Kuršėnų m.,L. Ivinskio g.,"29,87m2",1,3,1985,Brick,Central,Fully,nan,29200
Šiaulių r. sav.,Kuršėnų m.,L. Ivinskio g.,"100,34m2",3,5,2015,Monolithic,Central thermostat,Fully,nan,420000
Šiaulių r. sav.,Kuršėnų m.,L. Ivinskio g.,"83,62m2",3,2,2007,Brick,Gas,Fully,nan,85000
Ignalinos r. sav.,Didžiasalio k.,Agarinio g.,"60,38m2",3,1,1976,Brick,Central,Other,nan,1800
Klaipėda,Mažasis kaimelis,Mažojo Kaimelio g.,"94,82m2",4,3,1960,Brick,Other,Not,nan,70900
Ignalinos r. sav.,Didžiasalio k.,Agarinio g.,"46,67m2",2,1,1977,Brick,Central,Other,nan,1400
Klaipėda,Smeltė,Minijos g.,37m2,1,13,2015,Brick,Central thermostat,Fully,A+,79000
Vilnius,Paupys,Aukštaičių g.,73m2,3,2,2020,Brick,Central thermostat,Fully,nan,507000
Klaipėda,Debrecenas,Debreceno g.,48m2,2,4,1970,Block house,Central,Fully,nan,82900
Vilnius,Santariškės,Santariškių g.,"54,97m2",2,1,2006,Brick,Central thermostat,Fully,nan,169000
Vilnius,Bajorai,Bajorų kel.,"60,82m2",2,7,2007,Brick,Central thermostat,Fully,nan,170000
Vilnius,Bajorai,Bajorų kel.,"32,77m2",2,2,1957,Carcass house,Solid fuel,Fully,nan,17300
Kaunas,Vilijampolė,Brastos g.,"97,69m2",3,1,2022,Brick,Central thermostat,Fully,A+,359000
Ignalinos r. sav.,Didžiasalio k.,Dumblio g.,67m2,3,1,1990,Block house,Central,Fully,nan,14800
Ignalinos r. sav.,Didžiasalio k.,Dumblio g.,"48,6m2",2,2,1989,Brick,Central thermostat,Other,nan,57000
Jonavos r. sav.,Ruklos mstl.,Piliakalnio g.,46m2,2,5,1986,Brick,Central,Not,nan,12000
Jonavos r. sav.,Ruklos mstl.,Piliakalnio g.,"44,04m2",2,5,1968,Block house,Central,Fully,nan,49500
Klaipėdos r. sav.,Slengių k.,Aulaukio g.,"48,96m2",3,2,2018,Brick,Gas,Fully,nan,120000
Vilnius,Liepkalnis,Liepkalnio g.,"20,34m2",1,1,1958,Brick,Central,Fully,nan,77000
Vilnius,Liepkalnis,Liepkalnio g.,"47,24m2",2,3,1978,Brick,Central,Fully,nan,19000
Vilnius,Pilaitė,Simono Grunau g.,45m2,2,2,2022,Brick,Gas,Partial,nan,117900
Vilnius,Pilaitė,Simono Grunau g.,45m2,2,2,2022,Brick,Gas,Partial,nan,117900
Vilnius,Šnipiškės,Kernavės g.,"35,7m2",2,2,2022,Brick,Central thermostat,Partial,A,160000
Vilnius,Santariškės,J. Franko g.,"83,5m2",3,1,2006,Brick,Central thermostat,Fully,nan,195000
Vilnius,Naujamiestis,Skroblų g.,71m2,3,3,2022,Block house,Central thermostat,Partial,A++,200000
Klaipėdos r. sav.,Aukštkiemių k.,Jungtinė g.,"53,46m2",3,2,2022,Brick,Other,Partial,A+,96156
Klaipėdos r. sav.,Aukštkiemių k.,Jungtinė g.,"43,58m2",2,1,1960,Brick,Central,Fully,nan,38000
Klaipėdos r. sav.,Aukštkiemių k.,Jungtinė g.,"90,1m2",4,1,2022,Brick,Aerothermal,Partial,A++,115000
Rokiškio r. sav.,Bajorų k.,Pušyno g.,"73,69m2",4,1,1977,Brick,"Central, solid fuel",Fully,nan,25000
Vilnius,Grigiškės,Kovo 11-osios g.,"63,43m2",3,2,1979,Block house,Central,Fully,nan,99999
Vilnius,Verkiai,Verkių g.,87m2,3,2,2007,Brick,Central,Fully,B,349000
Vilnius,Žirmūnai,Verkių g.,87m2,3,2,2007,Brick,Central,Fully,B,349000
Vilnius,Baltupiai,Verkių g.,87m2,3,2,2007,Brick,Central,Fully,B,349000
Vilnius,Baltupiai,Verkių g.,"49,59m2",2,3,1984,Brick,Central,Fully,nan,39900
Vilnius,Naujamiestis,Savanorių pr.,"65,04m2",2,9,2009,Monolithic,Central,Fully,nan,223000
Vilnius,Santariškės,Žaliųjų Ežerų g.,35m2,1,3,1981,Brick,Central,Fully,nan,79000
Šiauliai,Centras,Žalgirio g.,"71,57m2",4,4,1970,Brick,Central,Other,nan,73000
Vilnius,Lazdynėliai,Lazdynėlių g.,"54,41m2",3,1,2022,Brick,Central thermostat,Partial,nan,156000
Klaipėda,Centras,Taikos pr.,42m2,2,4,1968,Brick,Central,Other,nan,67999
Vilnius,Žvėrynas,Studentų g.,"17,54m2",1,2,2021,Brick,Central thermostat,Fully,nan,80000
Vilnius,Žvėrynas,Studentų g.,50m2,2,1,1985,Block house,Central,Fully,C,32800
Vilnius,Bajorai,Jono Kairiūkščio g.,50m2,2,4,2008,Brick,Central thermostat,Fully,nan,148000
Marijampolės m.,Kareivinės,Vytenio g.,"62,52m2",3,1,1992,Brick,Central,Fully,nan,59400
Kaunas,Žaliakalnis,Žeimenos g.,98m2,4,1,2022,Brick,Gas,Fully,A+,295000
Vilnius,Paneriai,Zubiškių g.,67m2,2,1,2023,Monolithic,Other,Fully,nan,149000
Vilnius,Paneriai,Zubiškių g.,67m2,2,1,2023,Monolithic,Other,Partial,nan,113900
Vilnius,Paneriai,Zubiškių g.,"50,16m2",2,2,1988,Block house,Central,Fully,nan,42000
Vilnius,Jeruzalė,Mokyklos g.,"41,82m2",1,1,1993,Brick,Central,Partial,nan,99000
Vilnius,Jeruzalė,Mokyklos g.,40m2,3,1,2021,Brick,Gas,Partial,A+,128000
Kaunas,Aukštieji Šančiai,Verkių g.,69m2,3,6,2023,Monolithic,Central thermostat,Partial,nan,193000
Klaipėda,Senamiestis,Dariaus ir Girėno g.,64m2,2,4,2006,Brick,Central thermostat,Fully,nan,129000
Panevėžys,Centras,Margių g.,44m2,2,4,1964,Brick,Central,Fully,nan,42000
Vilnius,Pavilnys,Vandens g.,59m2,2,1,2020,Brick,Gas,Fully,nan,144000
Vilnius,Senamiestis,Subačiaus g.,100m2,3,2,1940,Brick,Central,Fully,nan,899000
Vilnius,Žvėrynas,Pušų g.,"79,4m2",4,2,1940,Brick,Gas,Fully,nan,300000
Vilnius,Naujoji Vilnia,Pramonės g.,"19,76m2",1,4,1969,Brick,Central,Fully,nan,37900
Vilnius,Naujoji Vilnia,Pramonės g.,"53,5m2",2,5,1992,Brick,Central,Fully,nan,77000
Kauno r. sav.,Babtų mstl.,Nevėžio g.,61m2,3,2,1985,Brick,Central,Fully,nan,69000
Kretingos r. sav.,Vydmantų k.,Verslininkų g.,50m2,3,2,1966,Brick,Other,Partial,nan,34900
Vilnius,Naujamiestis,J. Basanavičiaus g.,"55,68m2",2,2,1940,Brick,Central,Not,nan,209000
Panevėžys,Rožės,Tiesioji g.,"42,1m2",2,2,1959,Brick,"Gas, other",Fully,nan,33900
Vilnius,Senamiestis,Mindaugo g.,116m2,3,6,2000,Brick,Central,Fully,nan,420000
Vilnius,Senamiestis,Mindaugo g.,"110,02m2",4,1,1936,Wooden house,Solid fuel,Partial,nan,117000
Kaunas,Lampėdžiai,Salyno g.,"128,85m2",3,3,1999,Brick,Gas,Fully,F,125000
Kaunas,Lampėdžiai,Salyno g.,"109,49m2",3,1,1989,Brick,Gas,Not,F,89999
Kaunas,Lampėdžiai,Salyno g.,55m2,2,3,2007,Brick,Gas,Fully,nan,243000
Kaunas,Lampėdžiai,Salyno g.,40m2,2,2,1962,Wooden house,Central,Fully,nan,120000
Kaunas,Lampėdžiai,Salyno g.,"28,44m2",1,4,1972,Brick,Central,Fully,nan,82000
Kaunas,Lampėdžiai,Salyno g.,55m2,3,2,2019,Brick,Gas,Fully,nan,188000
Kaunas,Lampėdžiai,Salyno g.,40m2,2,2,1978,Brick,Central,Fully,nan,130000
Klaipėdos r. sav.,Dovilų mstl.,Minijos g.,55m2,2,2,1972,Brick,Aerothermal,Fully,nan,65000
Vilnius,Šnipiškės,S. Fino g.,"37,75m2",2,4,2023,Brick,"Sun energy, other",Partial,A+,135850
Vilnius,Šnipiškės,S. Fino g.,18m2,1,3,2018,Brick,Other,Fully,nan,83000
Klaipėda,Debrecenas,Debreceno g.,64m2,3,8,1973,Block house,Central thermostat,Fully,nan,87000
Kaunas,Žemutiniai Kaniūkai,Raudondvario pl.,"48,24m2",3,2,2023,Brick,Aerothermal,Partial,A++,112500
Vilnius,Senamiestis,A. Vienuolio g.,"36,59m2",2,1,1957,Brick,"Gas, central thermostat",Fully,nan,177000
Vilnius,Viršuliškės,Viršuliškių g.,"69,26m2",3,5,1977,Block house,Central,Fully,nan,142000
Vilnius,Žvėrynas,Studentų g.,"17,79m2",1,3,1962,Brick,Central thermostat,Fully,nan,81000
Vilnius,Naujamiestis,P. Skorinos g.,"103,21m2",4,1,1940,Brick,Solid fuel,Other,nan,331370
Vilnius,Šnipiškės,Giedraičių g.,"46,93m2",3,1,1940,Wooden house,Solid fuel,Other,nan,62700
Kaunas,Žemutiniai Kaniūkai,Raudondvario pl.,62m2,3,2,2023,Brick,Aerothermal,Partial,A++,116500
Vilnius,Vilkpėdė,Savanorių pr.,54m2,3,4,1953,Brick,Electric,Partial,nan,135000
Vilnius,Justiniškės,Taikos g.,"66,85m2",3,2,1983,Block house,Central,Fully,nan,114700
Kaunas,Šilainiai,K. Čerbulėno g.,41m2,2,2,2022,Brick,Gas,Fully,nan,90000
Kaunas,Žaliakalnis,Žeimenos g.,"81,56m2",3,4,2023,Brick,Central thermostat,Partial,A++,187588
Vilnius,Šnipiškės,Kernavės g.,"64,21m2",3,4,2022,Brick,Central thermostat,Partial,A,235000
Kaunas,Žaliakalnis,Žeimenos g.,"110,66m2",4,4,2023,Brick,Central thermostat,Partial,A++,232386
Vilnius,Tarandė,Žozefo Pusjė g.,69m2,3,2,2022,Brick,Aerothermal,Fully,A+,205795
Vilnius,Tarandė,Žozefo Pusjė g.,69m2,3,2,2022,Brick,Aerothermal,Partial,A+,155000
Vilnius,Antakalnis,Duburio g.,"66,72m2",3,3,2022,Brick,Gas,Fully,A,220000
Vilnius,Naujamiestis,Algirdo g.,"66,82m2",3,1,2021,Brick,Central thermostat,Partial,A+,181755
Vilnius,Naujamiestis,Algirdo g.,"68,13m2",3,1,2021,Brick,Central thermostat,Partial,A+,189358
Vilnius,Naujamiestis,Algirdo g.,"62,76m2",3,5,1984,Brick,Central,Fully,nan,54000
Vilnius,Antakalnis,Smėlio g.,51m2,2,4,1958,Block house,Central thermostat,Fully,nan,143000
Šiaulių r. sav.,Toliočių k.,Topolių g.,42m2,1,1,1978,Brick,Gas,Fully,nan,34500
Kaunas,Šilainiai,Apuolės g.,"77,11m2",3,1,2022,Brick,Gas,Partial,A+,109800
Vilnius,Šnipiškės,Krokuvos g.,"127,12m2",5,3,1959,Brick,"Central, electric, other",Fully,nan,329900
Vilnius,Šnipiškės,Krokuvos g.,"47,45m2",2,4,1973,Brick,Central,Fully,nan,38000
Vilnius,Senamiestis,Totorių g.,35m2,1,1,1940,Brick,Electric,Fully,nan,220000
Vilnius,Šnipiškės,Konstitucijos pr.,101m2,3,4,2004,Brick,Central thermostat,Fully,nan,390000
Kauno r. sav.,Užliedžių k.,Griežlės g.,92m2,3,1,2009,Brick,Gas,Fully,nan,149900
Šiauliai,Žaliūkiai,Tilžės g.,"18,23m2",1,3,1971,Block house,Central,Fully,nan,9550
Šiauliai,Žaliūkiai,Tilžės g.,78m2,4,2,1970,Brick,Central thermostat,Fully,nan,230000
Jurbarko r. sav.,Klausučių k.,Sodų g.,"65,73m2",3,1,1984,Brick,"Central, solid fuel",Other,nan,22000
Kaunas,Palemonas,Laivelių g.,99m2,5,1,1965,Brick,Solid fuel,Not,nan,119900
Vilnius,Šnipiškės,Žalgirio g.,54m2,2,2,1980,Block house,Central,Fully,nan,143700
Vilnius,Senamiestis,Liejyklos g.,"54,45m2",3,1,1940,Brick,Electric,Fully,nan,255000
Klaipėda,Rumpiškės,Sausio 15-osios g.,25m2,1,5,1965,Brick,Central thermostat,Other,nan,42500
Vilnius,Viršuliškės,Viršuliškių g.,33m2,2,2,1970,Brick,Central thermostat,Partial,nan,63500
Kauno r. sav.,Babtų mstl.,Šiltnamių g.,110m2,5,2,1992,Brick,Other,Fully,nan,110000
Vilnius,Šiaurės miestelis,Kalvarijų g.,26m2,1,1,1985,Brick,Electric,Fully,nan,82500
Vilnius,Žirmūnai,Žirmūnų g.,"28,85m2",1,2,1965,Brick,Central,Fully,nan,110000
Kelmės r. sav.,Budraičių k.,Budraičių g.,45m2,2,2,1966,Brick,Solid fuel,Fully,nan,15000
Kelmės r. sav.,Budraičių k.,Budraičių g.,"34,97m2",2,2,2023,Brick,"Electric, other",Partial,nan,98000
Trakų r. sav.,Lentvario m.,Lakštingalų g.,80m2,2,2,1975,Brick,Gas,Other,nan,39900
Vilnius,Pašilaičiai,Budiniškių g.,"25,5m2",1,5,2020,Brick,Central thermostat,Fully,nan,115000
Vilnius,Senamiestis,Pylimo g.,"136,28m2",4,3,1860,Brick,Central thermostat,Fully,nan,595000
Kaunas,Šilainiai,Žaibo g.,"62,81m2",1,8,2022,Monolithic,Central thermostat,Partial,A+,100000
Vilnius,Pašilaičiai,Budiniškių g.,"56,41m2",3,5,2022,Brick,Central thermostat,Partial,A+,145800
Vilnius,Pašilaičiai,Budiniškių g.,"48,92m2",2,4,2022,Brick,Central thermostat,Partial,A+,123400
Vilnius,Pašilaičiai,Budiniškių g.,"48,95m2",2,4,2022,Brick,Central thermostat,Partial,A+,122000
Kaunas,Senamiestis,Vilniaus g.,"108,14m2",4,2,2022,Brick,Central,Fully,nan,453000
Panevėžys,Klaipėdos,Klaipėdos g.,"68,44m2",4,3,1971,Block house,Central,Fully,nan,57990
Šiauliai,Žaliūkiai,Aitvarų g.,"51,59m2",2,3,2021,Brick,Geothermal,Fully,nan,134000
Panevėžys,Molainiai,Molainių g.,"64,36m2",3,4,1992,Block house,Central,Fully,nan,73000
Vilnius,Naujamiestis,Skroblų g.,"52,3m2",2,1,2022,Monolithic,Central thermostat,Partial,nan,160000
Vilnius,Baltupiai,Ozo g.,"50,91m2",2,5,2022,Block house,Central thermostat,Fully,A,188300
Vilnius,Šnipiškės,Kernavės g.,"69,94m2",4,4,2023,Brick,Central thermostat,Partial,nan,258800
Klaipėda,Sportininkai,Sportininkų g.,81m2,3,1,1958,Brick,Central,Fully,nan,95000
Vilnius,Naujamiestis,Algirdo g.,"31,37m2",1,4,2024,Brick,Central thermostat,Partial,A++,159987
Marijampolės m.,Tarpučiai,Kosmonautų g.,"51,35m2",2,2,1994,Block house,Central,Fully,nan,55800
Klaipėda,Sportininkai,Pušyno skg.,41m2,2,1,1926,Brick,"Electric, solid fuel",Fully,nan,81500
Klaipėda,Sportininkai,Pušyno skg.,41m2,2,1,1926,Brick,"Electric, solid fuel, other",Fully,nan,81500
Vilnius,Fabijoniškės,S. Stanevičiaus g.,"50,22m2",2,5,1988,Block house,Central,Fully,nan,87000
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,"45,06m2",2,4,2022,Monolithic,Central thermostat,Partial,A+,123915
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,"45,46m2",2,4,2022,Monolithic,Central thermostat,Partial,A+,124438
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,"83,76m2",4,10,2021,Monolithic,Central thermostat,Partial,A+,251280
Vilniaus r. sav.,Rudaminos k.,Žaibo g.,"72,41m2",4,4,1994,Brick,"Central thermostat, solid fuel",Fully,nan,119500
Vilniaus r. sav.,Rudaminos k.,Žaibo g.,"42,05m2",2,4,1965,Brick,Gas,Fully,nan,110000
Klaipėda,Miškas,Dragūnų g.,69m2,3,3,2007,Brick,Central thermostat,Fully,nan,165000
Klaipėda,Kaunas,Taikos pr.,38m2,1,5,1987,Brick,Central,Fully,nan,58000
Vilnius,Balsiai,Žalčių g.,"63,42m2",2,4,2022,Brick,Electric,Partial,nan,100000
Klaipėda,Rimkai,Rimkų g.,51m2,2,2,1963,Brick,Solid fuel,Fully,nan,39000
Vilnius,Naujamiestis,Algirdo g.,"37,38m2",2,1,2023,Brick,Central thermostat,Partial,A++,168210
Vilnius,Šnipiškės,Lvivo g.,"45,06m2",2,2,2018,Brick,Central thermostat,Fully,nan,219000
Trakų r. sav.,Užukampio k.,Užukampio g.,132m2,4,1,2022,Brick,Geothermal,Partial,nan,199600
Vilnius,Naujamiestis,Gedimino pr.,53m2,2,3,1941,Brick,Central,Fully,nan,290000
Šiauliai,Dainiai,Dainų g.,36m2,1,5,1983,Block house,Central,Fully,nan,45000
Kaunas,Žaliakalnis,Šimkaičių g.,70m2,3,2,2022,Brick,Gas,Partial,A+,213850
Kaunas,Kalniečiai,Muravos g.,"30,27m2",1,3,1973,Block house,Central,Fully,nan,49000
Kaunas,Šilainiai,J. Grušo g.,104m2,4,1,1995,Brick,Central,Fully,nan,153000
Vilnius,Pilaitė,Tolminkiemio g.,63m2,3,2,2022,Brick,Central thermostat,Partial,nan,169722
Vilnius,Pilaitė,Tolminkiemio g.,63m2,3,2,2022,Monolithic,Central thermostat,Partial,nan,169722
Vilnius,Pilaitė,Tolminkiemio g.,56m2,3,4,1968,Brick,Central thermostat,Fully,nan,128500
Vilnius,Fabijoniškės,S. Stanevičiaus g.,112m2,4,1,1996,Brick,Gas,Partial,nan,320000
Šiauliai,Centras,Trakų g.,"42,66m2",2,3,1963,Brick,Central,Fully,nan,63500
Šiauliai,Centras,Trakų g.,69m2,2,3,1995,Brick,Electric,Fully,nan,137000
Vilnius,Senamiestis,M. Daukšos g.,"75,42m2",3,3,1940,Brick,Gas,Fully,nan,275000
Vilnius,Senamiestis,M. Daukšos g.,47m2,1,1,1985,Brick,Electric,Fully,nan,143000
Vilnius,Senamiestis,M. Daukšos g.,"59,27m2",3,2,1978,Brick,Central,Partial,nan,220000
Vilnius,Senamiestis,M. Daukšos g.,33m2,1,4,2013,Brick,Gas,Fully,nan,99700
Vilnius,Senamiestis,M. Daukšos g.,44m2,2,1,1979,Brick,"Electric, solid fuel",Fully,nan,110000
Vilnius,Senamiestis,M. Daukšos g.,66m2,3,3,1988,Brick,Electric,Fully,nan,94870
Akmenės r. sav.,Naujosios Akmenės m.,Nepriklausomybės al.,"36,85m2",1,1,1954,Brick,"Electric, central thermostat, other",Fully,nan,33000
Akmenės r. sav.,Naujosios Akmenės m.,Nepriklausomybės al.,"31,14m2",2,3,2010,Brick,"Central, electric",Fully,nan,76700
Akmenės r. sav.,Naujosios Akmenės m.,Nepriklausomybės al.,"34,49m2",2,2,1989,Brick,Central,Fully,nan,86500
Akmenės r. sav.,Naujosios Akmenės m.,Nepriklausomybės al.,39m2,2,2,2021,Brick,Electric,Fully,nan,135000
Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.,"47,41m2",2,5,1970,Block house,Central,Not,nan,12000
Klaipėda,Sportininkai,Malūnininkų g.,81m2,3,1,1969,Brick,Central,Fully,nan,95000
Kaunas,Freda,Europos pr.,"52,16m2",2,1,2022,Block house,Central thermostat,Partial,nan,140052
Kaunas,Freda,Europos pr.,"55,38m2",3,2,2022,Block house,Central thermostat,Partial,nan,158336
Kaunas,Freda,Europos pr.,"38,63m2",1,1,2022,Block house,Central thermostat,Partial,nan,105664
Kaunas,Freda,Europos pr.,"37,67m2",2,3,2022,Block house,Central thermostat,Partial,nan,110043
Kaunas,Freda,Europos pr.,"63,87m2",3,5,1972,Brick,Central thermostat,Fully,nan,63000
Telšių r. sav.,Rainių k.,Liepų g.,"48,31m2",2,3,1981,Brick,Central thermostat,Not,nan,37500
Telšių r. sav.,Rainių k.,Liepų g.,"52,03m2",2,8,1985,Block house,Central,Fully,nan,43300
Telšių r. sav.,Tryškių mstl.,Klaipėdos g.,"75,7m2",2,1,1971,Log house,Solid fuel,Fully,nan,38000
Telšių r. sav.,Tryškių mstl.,Klaipėdos g.,"48,62m2",2,5,1981,Brick,Central,Fully,nan,59000
Panevėžys,Žemaičiai,Žemaičių g.,45m2,2,5,1970,Block house,Central,Fully,B,35900
Telšių r. sav.,Ryškėnų k.,Žarėnų g.,"65,96m2",3,1,1976,Brick,Solid fuel,Fully,nan,19999
Kaunas,Žemutiniai Kaniūkai,Rimties skg.,61m2,3,1,2022,Brick,Gas,Partial,A+,129000
Akmenės r. sav.,Naujosios Akmenės m.,Lazdynų Pelėdos g.,"41,9m2",2,1,1961,Brick,Central thermostat,Not,nan,27000
Akmenės r. sav.,Naujosios Akmenės m.,Lazdynų Pelėdos g.,34m2,2,4,1975,Brick,Central thermostat,Fully,A+,111000
Panevėžys,Centras,Margių g.,"45,77m2",2,5,1972,Brick,Central,Fully,nan,43700
Vilnius,Šeškinė,Laisvės pr.,"65,52m2",2,3,2000,Brick,Central thermostat,Fully,nan,175000
Vilnius,Markučiai,Subačiaus g.,"15,3m2",1,2,1977,Brick,Central,Fully,nan,34000
Vilnius,Paneriai,Kaimynų g.,"64,62m2",3,1,2022,Brick,Aerothermal,Partial,A+,128000
Vilnius,Paneriai,Kaimynų g.,"31,31m2",2,4,2015,Brick,Central thermostat,Fully,B,145000
Vilniaus r. sav.,Rudaminos k.,Gamyklos g.,19m2,1,3,1977,Brick,Central,Fully,nan,38000
Klaipėda,Sportininkai,Malūnininkų g.,35m2,2,3,2022,Brick,Central thermostat,Fully,nan,68500
Vilkaviškio r. sav.,Kybartų m.,Darvino g.,"43,09m2",2,1,1971,Block house,Central,Partial,nan,15900
Vilkaviškio r. sav.,Kybartų m.,Darvino g.,"48,04m2",2,4,1964,Block house,Central,Fully,nan,52000
Vilkaviškio r. sav.,Kybartų m.,Darvino g.,53m2,3,2,2022,Brick,Central thermostat,Partial,nan,99900
Vilkaviškio r. sav.,Kybartų m.,Darvino g.,53m2,3,2,2022,Brick,Central thermostat,Partial,nan,134900
Klaipėda,Debrecenas,Debreceno g.,67m2,3,1,1979,Brick,Central,Fully,nan,69000
Klaipėda,Debrecenas,Debreceno g.,48m2,2,1,1982,Brick,Central,Fully,nan,37500
Trakų r. sav.,Lentvario m.,Naujosios Sodybos g.,"77,3m2",4,5,1980,Brick,Central,Fully,nan,109000
Panevėžio r. sav.,Krekenavos mstl.,Sporto g.,"34,43m2",1,2,1986,Brick,Central,Fully,nan,20500
Panevėžio r. sav.,Krekenavos mstl.,Sporto g.,"40,38m2",3,1,2021,Brick,Electric,Fully,A+,188000
Klaipėda,Debrecenas,Debreceno g.,63m2,3,3,1973,Brick,Central,Fully,nan,71000
Vilniaus r. sav.,Skaidiškių k.,Rudaminos g.,37m2,1,2,2021,Brick,Other,Fully,nan,64000
Vilnius,Pilaitė,Simono Grunau g.,44m2,3,1,2022,Brick,Gas,Partial,nan,121000
Klaipėda,Bandužiai,Vaidaugų g.,76m2,3,3,1990,Block house,Central,Fully,nan,86500
Vilnius,Lazdynėliai,Lazdynėlių g.,"67,2m2",3,1,2019,Brick,Central thermostat,Fully,A+,194000
Vilnius,Lazdynėliai,Lazdynėlių g.,"67,2m2",3,1,2019,Brick,Central thermostat,Fully,nan,194000
Vilnius,Lazdynėliai,Lazdynėlių g.,"67,48m2",3,2,1983,Brick,Central,Fully,nan,95000
Vilnius,Lazdynėliai,Lazdynėlių g.,65m2,3,5,1980,Block house,Central,Fully,nan,69000
Klaipėda,Alksnynė,Statybininkų pr.,"52,54m2",2,4,1977,Brick,Central,Fully,nan,90000
Marijampolės sav.,Mokolų k.,Mokyklos g.,"72,81m2",4,3,1987,Brick,"Central, electric",Fully,nan,97000
Marijampolės sav.,Mokolų k.,Mokyklos g.,"30,41m2",2,2,2014,Brick,Gas,Fully,nan,132000
Marijampolės sav.,Mokolų k.,Mokyklos g.,"35,9m2",2,3,2016,Brick,Electric,Fully,nan,145000
Klaipėdos r. sav.,Priekulės m.,Žalgirio g.,"39,59m2",2,1,1964,Brick,Solid fuel,Fully,nan,29000
Marijampolės sav.,Trakiškių k.,Trakėnų g.,"53,26m2",2,1,1992,Block house,Central,Fully,nan,46900
Vilnius,Šnipiškės,Kalvarijų g.,"110,77m2",5,5,2005,Brick,Central,Fully,nan,245000
Vilnius,Antakalnis,P. Vileišio g.,44m2,2,3,1963,Block house,Central,Fully,nan,115000
Vilnius,Pilaitė,Tolminkiemio g.,"35,2m2",2,3,2022,Brick,Central thermostat,Partial,nan,97000
Vilnius,Lazdynėliai,Lietaus g.,"30,65m2",1,2,2023,Brick,Central thermostat,Partial,nan,88000
Vilnius,Lazdynėliai,Lietaus g.,"30,43m2",1,2,2023,Brick,Central thermostat,Partial,A+,88000
Vilnius,Lazdynėliai,Lietaus g.,"30,65m2",1,2,2023,Brick,Central thermostat,Partial,nan,88000
Vilnius,Lazdynėliai,Lietaus g.,"31,61m2",1,2,2023,Brick,Central thermostat,Partial,nan,90000
Vilnius,Lazdynėliai,Lietaus g.,"46,2m2",2,2,2023,Brick,Central thermostat,Partial,nan,128000
Vilnius,Lazdynėliai,Lietaus g.,"28,2m2",3,2,1969,Brick,Central,Fully,nan,18000
Klaipėda,Žvejybos uostas,Sulupės g.,"33,63m2",1,1,1981,Block house,Central,Fully,nan,42000
Akmenės r. sav.,Naujosios Akmenės m.,P. Jodelės g.,"41,98m2",2,2,1961,Brick,Central,Fully,nan,19000
Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.,"50,1m2",2,2,1979,Block house,Central,Fully,nan,22000
