City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,Price,Price per sqm
Akmenės r. sav.,Ventos k.,Tujų g.,39.08,1,2,1980,Brick,"Central, solid fuel",Fully,16000,409.4165813715456
Akmenės r. sav.,Ventos k.,Tujų g.,50.0,2,3,1982,Block house,Central,Fully,47000,940.0
Palanga,Šventoji,Jūros g.,35.61,1,3,2018,Monolithic,Gas,Fully,195000,5475.989890480202
Marijampolės m.,Centras,Kauno g.,26.02,1,4,1968,Brick,Central,Fully,26000,999.2313604919293
Vilnius,Pašilaičiai,Medeinos g.,81.18,4,3,1986,Block house,Central,Fully,155000,1909.3372751909335
Klaipėda,Naujakiemis,Statybininkų pr.,33.49,1,5,1977,Block house,Central thermostat,Fully,63000,1881.1585547924753
Šilutės r. sav.,Inkaklių k.,Darželio g.,169.44,3,1,1970,Brick,"Aerothermal, solid fuel",Fully,37000,218.3663833805477
Vilnius,Fabijoniškės,Fabijoniškių g.,34.0,1,6,2017,Monolithic,Central thermostat,Fully,120000,3529.4117647058824
Kaunas,Centras,Kęstučio g.,29.0,2,4,1952,Brick,Central,Fully,43000,1482.7586206896551
Kaunas,Centras,Kęstučio g.,54.81,2,4,1987,Block house,Central,Fully,45000,821.0180623973727
Vilnius,Justiniškės,Taikos g.,40.39,1,1,1984,Block house,Central,Fully,75000,1856.8952711067095
Vilnius,Naujininkai,Konduktorių g.,36.0,1,5,1986,Brick,Central,Fully,82700,2297.222222222222
Vilnius,Naujininkai,Konduktorių g.,67.0,3,5,1987,Block house,Central,Fully,48000,716.4179104477612
Kaunas,Dainava,K. Baršausko g.,43.0,2,1,1964,Block house,Central,Fully,137000,3186.046511627907
Palanga,Palanga,Vanagupės g.,34.48,1,1,2008,Monolithic,"Central, central thermostat",Fully,130000,3770.3016241299306
Vilnius,Žirmūnai,Žirmūnų g.,44.13,2,5,1966,Block house,Central,Not,88000,1994.108316338092
Vilnius,Antakalnis,Šilo g.,83.75,3,1,1955,Brick,Central thermostat,Fully,218500,2608.955223880597
Vilnius,Antakalnis,Šilo g.,60.0,3,1,2005,Brick,Electric,Fully,380000,6333.333333333333
Vilnius,Santariškės,Mykolo Marcinkevičiaus g.,23.07,1,1,1999,Brick,Central,Fully,84500,3662.7654963155614
Klaipėda,Centras,H. Manto g.,92.52,3,2,2004,Brick,Central thermostat,Fully,350000,3782.965845222655
Vilnius,Fabijoniškės,S. Stanevičiaus g.,66.06,3,7,1987,Block house,Central,Fully,105000,1589.464123524069
Vilnius,Bajorai,Jono Kairiūkščio g.,51.0,2,3,1989,Brick,Central,Fully,120000,2352.9411764705883
Vilniaus r. sav.,Vaidotų k.,Šaltinio g.,80.0,4,4,1989,Brick,Gas,Fully,140000,1750.0
Alytus,Dainava,Vingio g.,17.82,1,2,1965,Brick,Central,Fully,9000,505.050505050505
Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.,60.0,3,4,1974,Block house,Central,Fully,38000,633.3333333333334
Vilniaus r. sav.,Avižienių k.,Sudervės g.,51.67,2,2,1991,Brick,Central,Fully,98000,1896.6518289142634
Kaunas,Kalniečiai,P. Plechavičiaus g.,49.0,2,1,1976,Block house,Central,Fully,74000,1510.204081632653
Kaunas,Dainava,Pramonės pr.,47.0,2,3,1970,Block house,Central,Fully,62000,1319.1489361702127
Rietavo sav.,Tverų mstl.,Laukuvos g.,56.0,3,2,1968,Brick,Solid fuel,Fully,19900,355.35714285714283
Marijampolės m.,Kvietiškis,P. Armino g.,34.0,2,3,1973,Brick,Central thermostat,Fully,41850,1230.8823529411766
Marijampolės m.,Kvietiškis,P. Armino g.,45.04,2,5,1970,Brick,Central thermostat,Fully,59000,1309.9467140319716
Panevėžys,Žemaičiai,Staniūnų g.,65.35,3,1,1972,Brick,Central,Fully,64500,986.9931140015303
Klaipėda,Žvejybos uostas,Sulupės g.,60.1,2,1,1956,Brick,"Central, central thermostat",Fully,95000,1580.6988352745425
Alytaus r. sav.,Simno m.,Ateities g.,29.83,2,3,1985,Block house,Central,Fully,15000,502.8494803888703
Vilnius,Užupis,Krivių g.,110.55,4,4,2018,Brick,Central,Partial,475000,4296.698326549073
Klaipėda,Žardininkai,Reikjaviko g.,46.55,2,4,1978,Block house,Central,Fully,69000,1482.2771213748658
Klaipėdos r. sav.,Gobergiškės k.,Kaštonų g.,84.48,3,1,1974,Brick,Solid fuel,Fully,55000,651.0416666666666
Klaipėdos r. sav.,Gobergiškės k.,Kaštonų g.,51.9,2,3,1973,Brick,Central,Fully,36000,693.6416184971098
Klaipėdos r. sav.,Gobergiškės k.,Kaštonų g.,43.98,2,1,1966,Block house,Central,Fully,51000,1159.6180081855389
Klaipėdos r. sav.,Gobergiškės k.,Kaštonų g.,70.0,3,2,1976,Brick,"Electric, gas, solid fuel",Fully,98000,1400.0
Panevėžys,Centras,Smėlynės g.,44.77,2,2,1965,Block house,Central,Fully,40900,913.558186285459
Vilnius,Šeškinė,Paberžės g.,45.53,2,4,1981,Block house,Central,Fully,62000,1361.7395124094003
Vilnius,Šeškinė,Šeškinės g.,94.32,4,13,2005,Monolithic,Central thermostat,Fully,225000,2385.496183206107
Vilnius,Santariškės,Mykolo Marcinkevičiaus g.,98.86,3,1,1999,Brick,Central,Fully,189000,1911.7944568076068
Švenčionių r. sav.,Švenčionėlių m.,Liepų skg.,39.0,1,2,1980,Brick,Solid fuel,Fully,19000,487.1794871794872
Vilnius,Žirmūnai,Žirmūnų g.,30.13,1,2,1967,Block house,Central,Fully,84000,2787.9190175904414
Kaunas,Šilainiai,Jotvingių g.,49.46,2,9,1985,Block house,Central,Fully,74000,1496.1585119288313
Panevėžys,Centras,Sodų g.,29.5,1,5,1970,Brick,Central,Fully,58800,1993.2203389830509
Panevėžys,Tulpės,Tulpių g.,44.65,2,5,1968,Block house,Central,Fully,49900,1117.5811870100783
Šiauliai,Medelynas,Birutės g.,72.0,3,1,1995,Brick,Central,Fully,84999,1180.5416666666667
Vilnius,Justiniškės,Taikos g.,67.0,3,8,1985,Block house,Central,Fully,120500,1798.5074626865671
Klaipėda,Žvejybos uostas,Naikupės g.,70.0,3,7,1982,Block house,Central,Fully,90000,1285.7142857142858
Klaipėda,Žvejybos uostas,Naikupės g.,50.4,2,8,1992,Block house,Central,Fully,46000,912.6984126984128
Kaunas,Dainava,V. Krėvės pr.,65.3,3,9,1976,Brick,Central,Fully,99000,1516.0796324655437
Kaunas,Dainava,V. Krėvės pr.,42.0,2,3,1985,Brick,Central,Partial,23000,547.6190476190476
Kaunas,Dainava,V. Krėvės pr.,76.88,4,3,1981,Brick,Central,Fully,84900,1104.318418314256
Klaipėda,Vingis,I. Simonaitytės g.,32.63,1,3,1981,Block house,Central,Partial,48000,1471.0389212381242
Vilnius,Naujamiestis,Birželio 23-iosios g.,44.29,1,7,2010,Brick,Central,Fully,134500,3036.802890042899
Klaipėda,Centras,Paryžiaus Komunos g.,51.51,2,5,1965,Block house,Central,Other,66000,1281.3046010483401
Vilnius,Jeruzalė,Jeruzalės g.,60.61,3,6,1994,Brick,Central,Fully,139000,2293.3509321894076
Kauno r. sav.,Užliedžių k.,Smilgų g.,49.0,2,1,2019,Brick,Gas,Fully,115000,2346.938775510204
Kauno r. sav.,Užliedžių k.,Smilgų g.,57.0,3,2,1968,Brick,Central,Fully,24000,421.05263157894734
Utenos m.,Aukštakalnis,Taikos g.,42.08,1,1,1981,Block house,Central,Fully,43000,1021.8631178707225
Utenos m.,Aukštakalnis,Taikos g.,65.0,3,5,1981,Brick,Central,Fully,62000,953.8461538461538
Vilniaus r. sav.,Keturiasdešimt Totorių k.,Vytauto g.,42.97,1,2,1968,Brick,Solid fuel,Fully,56500,1314.8708401210147
Vilniaus r. sav.,Keturiasdešimt Totorių k.,Vytauto g.,37.0,2,4,1980,Block house,Central,Fully,29999,810.7837837837837
Vilnius,Žirmūnai,Apkasų g.,26.0,1,2,1964,Brick,"Central, electric, gas",Fully,68000,2615.3846153846152
Šakių r. sav.,Kudirkos Naumiesčio m.,Varpo g.,69.44,3,1,1972,Brick,Solid fuel,Fully,14500,208.81336405529956
Klaipėda,Rumpiškės,Paryžiaus Komunos g.,82.0,3,9,2012,Monolithic,Central,Fully,195000,2378.048780487805
Šiauliai,Gytariai,Kviečių g.,79.93,4,3,1992,Block house,Central,Fully,69000,863.2553484298761
Šiauliai,Gytariai,Kviečių g.,54.55,3,1,2021,Brick,Aerothermal,Fully,296000,5426.21448212649
Vilnius,Naujininkai,Burbiškių g.,50.8,2,1,2023,Brick,Gas,Not,150000,2952.7559055118113
Vilnius,Naujininkai,Burbiškių g.,35.71,1,4,1990,Brick,"Central, electric",Fully,7000,196.02352282273873
Radviliškio r. sav.,Pakiršinio k.,Taikos g.,51.0,2,4,1992,Brick,Other,Partial,5000,98.03921568627452
Kaunas,Dainava,Birželio 23-iosios g.,62.32,3,9,1982,Brick,Central,Fully,95000,1524.3902439024391
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,42.6,2,13,2023,Monolithic,Central thermostat,Fully,229000,5375.5868544600935
Klaipėda,Miškas,Kretingos g.,54.0,3,2,2022,Brick,Central thermostat,Fully,159500,2953.703703703704
Klaipėda,Miškas,Kretingos g.,54.23,2,5,1988,Brick,Central,Fully,47000,866.6789599852481
Elektrėnų sav.,Vievio m.,Naujoji g.,69.34,3,2,1977,Block house,Central,Fully,86600,1248.918373233343
Klaipėdos r. sav.,Kairių k.,Marių g.,48.0,2,1,1969,Brick,"Electric, solid fuel",Fully,58000,1208.3333333333333
Klaipėdos r. sav.,Kairių k.,Marių g.,23.5,1,4,1970,Block house,Central,Fully,21500,914.8936170212766
Vilnius,Pilaitė,I. Simonaitytės g.,49.27,2,1,2015,Brick,Central,Fully,225000,4566.673432108788
Šiauliai,Žaliūkiai,Naujo Ryto tak.,47.72,2,2,1968,Block house,Central,Fully,49999,1047.7577535624475
Klaipėda,Senamiestis,Galinio Pylimo g.,58.0,2,2,1936,Brick,Central,Fully,89900,1550.0
Klaipėda,Senamiestis,Galinio Pylimo g.,28.52,2,4,2023,Other,Gas,Partial,114080,4000.0
Vilnius,Šnipiškės,Kalvarijų g.,21.0,1,7,1971,Brick,Central,Fully,62000,2952.3809523809523
Klaipėda,Žvejybos uostas,Žalgirio g.,30.0,1,2,1960,Brick,Central,Fully,54000,1800.0
Vilnius,Vilkpėdė,Titnago g.,34.0,1,2,2020,Brick,Electric,Fully,89900,2644.1176470588234
Vilnius,Fabijoniškės,Salomėjos Nėries g.,42.38,2,1,2007,Brick,Central,Fully,120000,2831.524303916942
Kauno r. sav.,Garliavos m.,Vytauto g.,180.0,4,1,2007,Brick,Gas,Fully,220000,1222.2222222222222
Kauno r. sav.,Garliavos m.,Vytauto g.,48.29,2,4,1975,Brick,Central,Fully,44999,931.8492441499276
Palanga,Šventoji,Vilties tak.,38.0,2,3,1990,Brick,Electric,Fully,75000,1973.6842105263158
Vilnius,Karoliniškės,Loretos Asanavičiūtės g.,48.3,2,7,1973,Block house,Central,Fully,100000,2070.393374741201
Vilnius,Pilaitė,I. Kanto al.,88.0,4,4,1994,Block house,Central,Fully,165000,1875.0
Alytus,Senamiestis,Tvirtovės g.,55.44,3,5,1967,Brick,Central,Fully,72000,1298.7012987012988
Vilnius,Fabijoniškės,Salomėjos Nėries g.,34.97,1,6,2006,Brick,Central thermostat,Fully,99000,2830.9979982842437
Kaunas,Dainava,Garažų g.,48.0,3,3,2022,Brick,Central,Fully,165000,3437.5
Panevėžys,Centras,Danutės g.,48.84,2,3,1970,Brick,Central,Partial,55000,1126.126126126126
Kaunas,Kalniečiai,Pakraščio g.,50.0,2,4,1977,Block house,Central,Fully,67000,1340.0
Vilnius,Tarandė,Tarandės g.,68.11,3,1,2021,Brick,Gas,Fully,220000,3230.069006019674
Kaunas,Dainava,V. Krėvės pr.,43.0,2,4,1968,Block house,Central,Fully,88000,2046.5116279069769
Kaunas,Šilainiai,Baltų pr.,36.0,1,8,1990,Monolithic,Central,Fully,49000,1361.111111111111
Kaunas,Šilainiai,Baltų pr.,108.69,4,2,2005,Brick,"Electric, solid fuel",Fully,890000,8188.425798141504
Kaišiadorių r. sav.,Pravieniškių k.,Pravieniškių g.,61.5,3,1,1981,Brick,Central,Fully,31000,504.0650406504065
Vilnius,Naujamiestis,Z. Sierakausko g.,218.0,6,4,2000,Brick,Central thermostat,Fully,850000,3899.0825688073396
Vilnius,Verkiai,Verkių g.,200.0,5,4,2007,Brick,Central thermostat,Fully,800000,4000.0
Vilniaus r. sav.,Bukiškio k.,Mokyklos g.,72.51,4,0,1975,Block house,Electric,Fully,57500,792.994069783478
Vilniaus r. sav.,Bukiškio k.,Mokyklos g.,49.52,2,5,1992,Brick,Central,Fully,40000,807.7544426494345
Šiauliai,Centras,Ežero g.,45.0,2,3,1980,Brick,Central,Fully,62000,1377.7777777777778
Šiauliai,Centras,Ežero g.,78.14,4,5,1991,Brick,"Central, sun energy",Fully,89000,1138.9813155874072
Kaunas,Aukštieji Šančiai,Medvėgalio g.,27.69,1,4,1971,Block house,Central,Fully,44000,1589.0213073311663
Kaunas,Aukštieji Šančiai,Medvėgalio g.,28.23,1,4,1973,Brick,Central,Fully,41500,1470.0673042862204
Klaipėda,Centras,Birutės g.,52.85,3,2,2009,Brick,Central,Fully,148000,2800.3784295175024
Klaipėda,Kaunas,Kauno g.,50.35,2,5,1964,Brick,Central,Fully,62000,1231.3803376365443
Kaunas,Vilijampolė,Brastos g.,47.1,2,1,2024,Monolithic,Central thermostat,Partial,191300,4061.5711252653928
Vilnius,Lazdynėliai,Žaibo g.,39.02,2,4,2022,Brick,Central,Fully,155000,3972.3218862121985
Vilnius,Žirmūnai,Apkasų g.,45.75,2,1,1964,Block house,Central,Fully,97000,2120.218579234973
Vilniaus r. sav.,Avižienių k.,Sudervės g.,69.08,3,3,1992,Block house,Gas,Fully,117000,1693.6884771279676
Kaunas,Dainava,Pramonės pr.,47.64,3,4,1970,Block house,Central,Fully,96000,2015.1133501259446
Vilnius,Baltupiai,Trinapolio g.,60.44,2,2,2007,Brick,Central thermostat,Fully,176000,2911.978821972204
Vilnius,Baltupiai,Trinapolio g.,64.03,3,4,1987,Block house,Central,Fully,65900,1029.205060128065
Vilnius,Baltupiai,Trinapolio g.,82.85,4,3,1993,Brick,Gas,Fully,95000,1146.6505733252868
Kalvarijos sav.,Jungėnų k.,Palmių g.,47.0,2,3,1991,Brick,Central,Fully,27000,574.468085106383
Vilnius,Viršuliškės,Viršuliškių g.,49.0,2,5,1978,Block house,Central,Fully,109000,2224.4897959183672
Kaunas,Panemunė,Plento g.,65.67,3,1,1992,Brick,Central,Fully,109000,1659.814222628293
Kaunas,Dainava,Salų g.,93.0,4,1,1995,Brick,Other,Not,85000,913.9784946236559
Marijampolės m.,Degučiai,Sporto g.,50.0,2,5,1972,Brick,Central,Fully,66000,1320.0
Marijampolės m.,Degučiai,Sporto g.,54.0,2,2,1994,Brick,Central,Fully,55000,1018.5185185185185
Marijampolės m.,Degučiai,Sporto g.,49.0,2,2,1956,Brick,Central,Fully,55000,1122.4489795918366
Marijampolės m.,Degučiai,Sporto g.,66.0,3,4,1992,Block house,Central,Fully,67000,1015.1515151515151
Marijampolės m.,Degučiai,Sporto g.,56.6,3,2,1971,Block house,Central,Partial,70000,1236.7491166077739
Kauno r. sav.,Užliedžių k.,Pienių g.,57.0,3,2,2009,Brick,Gas,Fully,115000,2017.5438596491229
Vilnius,Liepkalnis,Liepkalnio g.,53.0,2,5,1974,Brick,Central,Fully,119999,2264.132075471698
Vilnius,Liepkalnis,Liepkalnio g.,37.0,2,4,1968,Brick,Central,Fully,14000,378.3783783783784
Vilnius,Liepkalnis,Liepkalnio g.,74.0,4,1,1996,Brick,Gas,Fully,93000,1256.7567567567567
Marijampolės m.,Degučiai,R. Juknevičiaus g.,17.62,1,3,1970,Block house,Central,Fully,9000,510.783200908059
Marijampolės m.,Degučiai,R. Juknevičiaus g.,15.36,4,1,1985,Brick,Other,Other,34000,2213.541666666667
Vilnius,Pašilaičiai,Laisvės pr.,64.0,3,5,1997,Brick,Central thermostat,Fully,140500,2195.3125
Šiauliai,Centras,Vytauto g.,40.37,2,2,1960,Brick,Central,Fully,55000,1362.3978201634877
Biržų r. sav.,Likėnų k.,Likėnų g.,54.3,3,4,1974,Brick,Central,Fully,40000,736.6482504604052
Biržų r. sav.,Likėnų k.,Likėnų g.,49.44,2,1,1977,Brick,Other,Not,15500,313.51132686084145
Vilnius,Pilaitė,Papilėnų g.,50.47,2,2,1996,Block house,Central,Fully,107000,2120.071329502675
Kaunas,Šilainiai,Rietavo g.,37.21,1,5,1987,Block house,Central,Fully,52000,1397.4737973662993
Kaunas,Šilainiai,Rietavo g.,57.46,3,4,1967,Brick,Central,Fully,59000,1026.801253045597
Vilnius,Žirmūnai,Žirmūnų g.,44.0,2,4,1966,Block house,Central,Fully,120000,2727.2727272727275
Vilnius,Šnipiškės,Kalvarijų g.,57.0,3,5,1963,Block house,Central,Fully,125000,2192.9824561403507
Vilnius,Šnipiškės,Kalvarijų g.,35.0,2,5,1967,Brick,Central,Fully,27000,771.4285714285714
Klaipėda,Žvejybos uostas,Naikupės g.,30.0,1,2,1957,Brick,Central,Fully,45500,1516.6666666666667
Molėtų r. sav.,Alantos mstl.,Sodo al.,47.0,4,1,1961,Brick,"Central, electric",Fully,44000,936.1702127659574
Molėtų r. sav.,Alantos mstl.,Sodo al.,40.0,2,1,2020,Brick,Electric,Fully,159000,3975.0
Vilnius,Šeškinė,Šeškinės g.,51.72,2,10,1984,Monolithic,Central thermostat,Fully,128000,2474.864655839134
Panevėžys,Klaipėdos,Statybininkų g.,35.83,1,3,1975,Block house,Central,Fully,37500,1046.6089868825009
Panevėžys,Klaipėdos,Statybininkų g.,38.0,1,2,1992,Block house,Central,Partial,23000,605.2631578947369
Panevėžys,Klaipėdos,Statybininkų g.,87.0,5,1,1975,Carcass house,"Electric, other",Fully,670000,7701.149425287356
Panevėžys,Klaipėdos,Statybininkų g.,38.77,2,3,2022,Brick,Central thermostat,Partial,95000,2450.3482073768378
Vilnius,Lazdynėliai,Lazdynėlių g.,37.0,2,4,2020,Block house,Central thermostat,Fully,170000,4594.594594594595
Šiauliai,Centras,A. Mickevičiaus g.,55.07,3,1,1978,Brick,Central,Fully,94500,1715.997820955148
Vilnius,Užupis,Polocko g.,84.0,3,1,2023,Brick,"Central, gas",Partial,496000,5904.761904761905
Vilnius,Užupis,Polocko g.,56.0,2,1,2023,Brick,"Central, gas",Partial,308000,5500.0
Vilnius,Užupis,Polocko g.,34.1,1,5,1977,Brick,Central,Fully,53000,1554.2521994134897
Kaunas,Šilainiai,Baltų pr.,60.0,3,5,1991,Block house,Central,Fully,109000,1816.6666666666667
Kaunas,Dainava,Kovo 11-osios g.,47.3,2,1,1970,Block house,Central,Fully,88000,1860.46511627907
Vilnius,Naujamiestis,Naugarduko g.,18.0,1,1,1970,Brick,Central,Fully,39000,2166.6666666666665
Akmenės r. sav.,Ventos m.,Žemaičių g.,33.5,1,2,1974,Block house,Central,Not,8000,238.80597014925374
Akmenės r. sav.,Ventos m.,Žemaičių g.,50.85,2,2,1900,Brick,Solid fuel,Fully,24900,489.67551622418875
Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,63.8,3,9,1975,Block house,Central,Fully,129000,2021.9435736677117
Kaunas,Žemieji Šančiai,Sodų g.,29.0,1,1,2020,Brick,Gas,Fully,83900,2893.103448275862
Vilnius,Salininkai,Kalviškių g.,49.14,2,3,1986,Brick,Central,Not,99000,2014.6520146520147
Švenčionių r. sav.,Švenčionėlių m.,Žilvičių g.,52.0,2,1,1989,Brick,Central,Fully,35000,673.0769230769231
Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,35.69,1,7,1974,Brick,Central,Fully,79000,2213.505183524797
Vilnius,Karoliniškės,Algimanto Petro Kavoliuko g.,58.24,3,1,1978,Brick,Gas,Fully,65000,1116.0714285714284
Vilnius,Žvėrynas,Siesikų g.,44.34,2,1,2019,Brick,Central thermostat,Fully,208000,4691.023906179522
Vilnius,Žvėrynas,Siesikų g.,61.51,3,5,1966,Block house,Central,Fully,69000,1121.7688180783614
Vilnius,Žvėrynas,Siesikų g.,68.0,3,1,1975,Brick,Solid fuel,Fully,35500,522.0588235294117
Mažeikių r. sav.,Plinkšių k.,Konstantino Pliaterio g.,30.5,1,2,1905,Brick,Solid fuel,Other,5000,163.9344262295082
Šiauliai,Žaliūkiai,Tilžės g.,50.91,2,5,1989,Brick,Central,Fully,65000,1276.7629149479474
Šiauliai,Žaliūkiai,Tilžės g.,51.6,2,5,1987,Brick,Central,Fully,39000,755.813953488372
Kaunas,Eiguliai,Sukilėlių pr.,59.24,3,3,1983,Block house,Central,Fully,99000,1671.1681296421336
Palanga,Palanga,Sermiesčio g.,55.0,3,1,2021,Brick,Gas,Partial,236500,4300.0
Kauno r. sav.,Užliedžių k.,Ledos g.,45.5,2,1,2009,Brick,Gas,Fully,93000,2043.956043956044
Kauno r. sav.,Užliedžių k.,Ledos g.,84.0,3,3,1953,Brick,Central,Fully,85000,1011.9047619047619
Vilniaus r. sav.,Vėliučionių k.,Liepų al.,66.83,3,1,1989,Brick,Central,Fully,98000,1466.4073021098309
Vilniaus r. sav.,Vėliučionių k.,Liepų al.,60.0,2,2,1996,Wooden house,Central thermostat,Fully,300000,5000.0
Kaunas,Centras,Vytauto pr.,29.97,1,6,1980,Block house,Central,Fully,104972,3502.5692359025693
Ukmergės r. sav.,Dainavos k.,Algirdų a.,65.0,3,2,1970,Block house,Solid fuel,Fully,28000,430.7692307692308
Ukmergės r. sav.,Dainavos k.,Algirdų a.,82.78,4,9,1979,Block house,Central,Fully,64000,773.1336071514859
Vilnius,Žirmūnai,Žirmūnų g.,65.0,3,4,1980,Brick,Central,Fully,130000,2000.0
Vilnius,Naujoji Vilnia,Gluosnių g.,28.73,1,1,1940,Wooden house,Solid fuel,Not,17900,623.0421162547859
Vilnius,Žirmūnai,Verkių g.,47.7,3,3,2022,Monolithic,Central thermostat,Fully,219900,4610.062893081761
Marijampolės m.,Degučiai,R. Juknevičiaus g.,51.21,2,4,1975,Brick,Central,Fully,68500,1337.6293692638155
Marijampolės m.,Degučiai,R. Juknevičiaus g.,51.0,2,1,1988,Block house,"Central, central thermostat",Fully,70000,1372.549019607843
Marijampolės m.,Degučiai,R. Juknevičiaus g.,24.83,1,1,1910,Brick,Solid fuel,Fully,16000,644.381796214257
Klaipėda,Žvejybos uostas,Minijos g.,60.9,3,5,1992,Brick,Central,Fully,65900,1082.1018062397372
Klaipėda,Žvejybos uostas,Minijos g.,30.38,1,1,1939,Log house,Solid fuel,Other,18000,592.4950625411456
Kaišiadorių r. sav.,Pravieniškių k.,Pravieniškių g.,37.0,1,2,1984,Brick,"Central, gas",Fully,15500,418.9189189189189
Kaišiadorių r. sav.,Pravieniškių k.,Pravieniškių g.,33.0,1,3,1992,Block house,Central,Fully,20800,630.3030303030303
Kaišiadorių r. sav.,Pravieniškių k.,Pravieniškių g.,46.0,2,4,1966,Brick,Central,Not,42500,923.9130434782609
Alytus,Vidzgiris,Jurgiškių g.,34.82,1,9,1990,Brick,Central,Fully,38550,1107.1223434807582
Panevėžys,Klaipėdos,Dariaus ir Girėno g.,35.95,1,4,1978,Block house,Central,Fully,37999,1056.9958275382476
Klaipėda,Centras,M. Mažvydo al.,90.09,4,3,1954,Brick,"Central, electric",Fully,179500,1992.4519924519923
Vilnius,Senamiestis,Šv. Stepono g.,61.0,2,1,1940,Brick,"Electric, gas",Fully,189000,3098.3606557377047
Kauno r. sav.,Vijūkų k.,Ąžuolyno g.,42.02,2,1,2017,Block house,Gas,Fully,99900,2377.439314612089
Kaunas,Dainava,V. Krėvės pr.,71.18,3,4,2022,Brick,Central thermostat,Partial,124565,1749.9999999999998
Kaunas,Dainava,V. Krėvės pr.,62.0,3,1,2022,Brick,Central thermostat,Partial,108500,1750.0
Vilnius,Naujamiestis,Naugarduko g.,60.45,3,2,1960,Block house,Central,Fully,173000,2861.8693134822165
Kaišiadorių r. sav.,Pravieniškių k.,Pravieniškių g.,62.8,3,5,1976,Brick,Central,Fully,26500,421.97452229299364
Joniškio r. sav.,Ziniūnų k.,Sodų g.,44.14,2,2,1990,Brick,Other,Partial,8500,192.56909832351607
Vilnius,Aukštieji Paneriai,Kibirkšties g.,46.0,2,2,1991,Brick,Central,Fully,70000,1521.7391304347825
Vilnius,Antakalnis,Duburio g.,68.37,3,3,2022,Block house,Gas,Partial,162037,2370.0014626298084
Vilnius,Antakalnis,Duburio g.,57.26,2,4,2022,Block house,Gas,Partial,137367,2399.0045406915824
Vilnius,Antakalnis,Duburio g.,65.34,3,5,1980,Brick,Central,Not,27000,413.22314049586777
Akmenės r. sav.,Naujosios Akmenės m.,Respublikos g.,47.0,2,3,1972,Block house,Central,Fully,23000,489.36170212765956
Kauno r. sav.,Didvyrių k.,Jurbarko pl.,35.95,2,2,1965,Brick,Solid fuel,Partial,38000,1057.0236439499304
Klaipėda,Senamiestis,Liepų g.,93.43,3,3,1953,Other,Central thermostat,Partial,219000,2344.0008562560206
