City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,Price
Vilnius,Bajorai,Bajorų kel.,54.7,3,1,2022,Brick,Central thermostat,Partial,152500
Vilnius,Užupis,Polocko g.,78.6,3,4,2021,Brick,Central thermostat,Partial,355500
Vilnius,Užupis,Polocko g.,63.6,2,4,2021,Brick,Central thermostat,Partial,317500
Klaipėda,Centras,Danės g.,42.0,2,3,1973,Brick,Central thermostat,Fully,109000
Vilnius,Lazdynėliai,Lietaus g.,33.8,1,2,2022,Monolithic,Central thermostat,Partial,104000
Vilnius,Lazdynėliai,Lietaus g.,33.31,1,1,2022,Monolithic,Central thermostat,Partial,92900
Vilnius,Bajorai,Bajorų kel.,21.7,1,3,2022,Brick,Central thermostat,Partial,74000
Vilnius,Žirmūnai,Tuskulėnų g.,40.3,2,2,2022,Brick,"Electric, central thermostat",Fully,171200
Šiauliai,Centras,Vytauto g.,19.98,1,5,1976,Block house,Central,Fully,23500
Vilnius,Bajorai,Bajorų kel.,40.23,2,4,2022,Brick,Central thermostat,Partial,119100
Klaipėda,Giruliai,Šlaito g.,120.0,3,1,2016,Brick,Gas,Fully,330000
Klaipėda,Giruliai,Šlaito g.,48.48,2,3,1990,Brick,Central,Fully,47000
Kaunas,Centras,Karaliaus Mindaugo pr.,75.0,3,1,1959,Brick,Central,Fully,249999
Šiauliai,Centras,S. Nėries g.,28.0,1,1,1932,Log house,Solid fuel,Fully,19300
Šiauliai,Centras,Dvaro g.,53.0,2,4,1986,Brick,Central,Fully,88700
Vilnius,Naujoji Vilnia,Linksmoji g.,58.16,2,4,1996,Brick,Central,Fully,97000
Ignalinos r. sav.,Didžiasalio k.,Karalyčios g.,30.78,3,4,1987,Brick,Central,Other,400
Ignalinos r. sav.,Didžiasalio k.,Dumblio g.,30.8,3,5,1990,Brick,Central,Other,400
Klaipėda,Vingis,I. Simonaitytės g.,55.0,2,8,1979,Block house,Central,Fully,65999
Šiauliai,Centras,Tilžės g.,79.37,4,2,1930,Brick,Gas,Fully,198000
Šiauliai,Centras,Tilžės g.,35.77,2,2,2005,Brick,Central thermostat,Fully,72000
Klaipėda,Paupiai,Ragainės g.,35.0,2,2,2021,Brick,Central thermostat,Fully,102000
Vilnius,Senamiestis,S. Skapo g.,51.0,2,1,1940,Brick,Electric,Fully,226000
Vilnius,Senamiestis,Mindaugo g.,69.27,3,3,2021,Brick,Geothermal,Fully,484890
Vilnius,Senamiestis,Mindaugo g.,30.2,1,1,2022,Brick,Other,Fully,135000
Šiauliai,Žaliūkiai,Tilžės g.,17.51,1,4,1972,Brick,Central,Fully,8500
Šiauliai,Žaliūkiai,Tilžės g.,51.91,2,1,1973,Brick,Central,Other,44950
Klaipėda,Žardininkai,Žardininkų g.,49.0,2,1,1987,Block house,Central,Fully,64000
Klaipėda,Žardininkai,Žardininkų g.,49.0,2,1,1987,Block house,Central,Other,63999
Klaipėda,Bandužiai,Jūrininkų pr.,38.0,1,4,1991,Block house,Central,Fully,59800
Klaipėda,Bandužiai,Jūrininkų pr.,38.0,2,4,1991,Block house,Central,Fully,59800
Klaipėda,Senamiestis,J. Karoso g.,46.0,2,2,1954,Brick,Central,Fully,137000
Vilnius,Naujamiestis,Geležinio Vilko g.,41.0,2,3,1980,Brick,Central,Fully,79000
Vilnius,Baltupiai,Kalvarijų g.,46.0,2,1,1977,Block house,Central thermostat,Fully,119999
Vilnius,Žirmūnai,Kalvarijų g.,46.0,2,1,1977,Block house,Central thermostat,Fully,119999
Vilnius,Naujamiestis,Kauno g.,25.03,1,9,1978,Brick,Central,Fully,69000
Vilnius,Naujamiestis,Kauno g.,36.0,3,3,2021,Brick,Electric,Fully,146000
Vilnius,Naujamiestis,Kauno g.,44.86,2,5,1969,Brick,Central thermostat,Fully,42000
Klaipėda,Centras,Medžiotojų g.,35.0,1,4,1987,Brick,Central,Fully,67000
Vilnius,Lazdynai,Architektų g.,63.57,3,8,1970,Block house,Central,Fully,102000
Vilnius,Lazdynai,Architektų g.,49.94,2,4,1970,Brick,Geothermal,Fully,47000
Vilnius,Lazdynai,Architektų g.,56.79,2,3,2008,Brick,Gas,Fully,349000
Panevėžys,Kniaudiškiai,Kniaudiškių g.,49.67,2,1,1986,Block house,Central,Fully,46000
Vilnius,Pilaitė,Sidaronių g.,60.62,2,3,2022,Brick,Central thermostat,Partial,163674
Panevėžys,Centras,Beržų g.,54.23,2,4,1968,Brick,Central,Fully,53000
Vilnius,Pilaitė,Sidaronių g.,50.47,2,2,2022,Brick,Central thermostat,Partial,136269
Vilnius,Buivydiškės,Sidaronių g.,50.2,2,2,2022,Brick,Central thermostat,Partial,135540
Alytus,Putinai,Šaltinių g.,61.28,3,5,1971,Block house,Central,Fully,65000
Klaipėda,Centras,M. Mažvydo al.,45.0,2,3,1951,Brick,Central,Fully,95000
Klaipėda,Centras,M. Mažvydo al.,45.0,2,3,1958,Brick,Central,Fully,95000
Klaipėda,Centras,M. Mažvydo al.,45.0,2,3,1958,Brick,Central thermostat,Fully,95000
Kauno r. sav.,Raudondvario k.,Instituto g.,67.0,3,4,1973,Brick,Central,Fully,100500
Kauno r. sav.,Raudondvario k.,Instituto g.,22.0,1,7,1968,Block house,Central,Fully,36000
Panevėžio r. sav.,Velžio k.,Žemdirbių g.,79.13,4,3,1979,Brick,Gas,Fully,86700
Kaunas,Senamiestis,Šv. Gertrūdos g.,84.0,4,3,1895,Brick,Other,Other,109000
Vilnius,Lazdynėliai,Lazdynėlių g.,45.32,2,1,2019,Brick,Central thermostat,Fully,169000
Klaipėda,Smeltė,Minijos g.,40.56,1,5,2010,Monolithic,Central thermostat,Fully,115000
Klaipėda,Smeltė,Minijos g.,41.7,2,1,1966,Brick,"Central, solid fuel",Fully,18777
Vilnius,Pilaitė,Karaliaučiaus g.,60.2,3,4,2022,Brick,Central thermostat,Partial,156200
Vilnius,Pilaitė,Gilužio g.,53.53,3,8,2022,Brick,Central thermostat,Partial,186700
Vilnius,Naujamiestis,Kedrų g.,22.0,1,3,1982,Brick,Central,Fully,83900
Vilnius,Naujamiestis,Kedrų g.,15.0,1,3,1982,Brick,Central,Fully,65900
Vilnius,Naujamiestis,Kedrų g.,19.0,1,3,1982,Brick,Central,Fully,77900
Vilnius,Pašilaičiai,Gabijos g.,50.0,2,1,1987,Block house,Central,Fully,110000
Vilnius,Senamiestis,Gedimino pr.,63.0,2,6,1940,Brick,Central thermostat,Fully,420000
Vilnius,Senamiestis,Gedimino pr.,35.0,1,3,1978,Brick,Central,Fully,30500
Klaipėda,Vėtrungė,Birutės g.,36.26,1,4,2008,Brick,Central thermostat,Fully,95000
Klaipėda,Melnragė,Molo g.,75.4,3,1,1936,Brick,Gas,Fully,115000
Klaipėda,Melnragė,Molo g.,45.89,2,1,1973,Brick,Central,Fully,37500
Klaipėda,Melnragė,Molo g.,36.33,1,5,1979,Block house,Central,Fully,40000
Vilnius,Šeškinė,Buivydiškių g.,33.0,2,3,2022,Brick,Central thermostat,Partial,62700
Klaipėda,Baltija,Baltijos pr.,27.0,1,5,1970,Brick,Electric,Fully,55000
Klaipėda,Baltija,Baltijos pr.,58.5,3,4,2022,Brick,Central thermostat,Partial,175500
Kaunas,Vilijampolė,Neries krant.,44.94,2,2,1964,Block house,Central,Partial,62000
Kaunas,Šilainiai,Kuršių g.,83.0,4,7,1987,Block house,Central,Fully,105000
Vilnius,Naujamiestis,Skroblų g.,40.63,2,4,2022,Block house,Central thermostat,Fully,173000
Klaipėda,Sportininkai,Malūnininkų g.,70.0,3,1,1974,Brick,Central,Fully,140000
Klaipėda,Naujakiemis,Šiaulių g.,63.13,3,5,1975,Block house,Central,Fully,84000
Vilnius,Santariškės,Dangeručio g.,57.0,3,3,2022,Brick,Aerothermal,Fully,204000
Vilnius,Santariškės,Dangeručio g.,61.32,3,1,1970,Brick,"Electric, gas, solid fuel, other",Partial,31000
Vilnius,Lazdynai,Erfurto g.,78.0,4,4,1969,Block house,Central,Fully,128000
Klaipėda,Sportininkai,Malūnininkų g.,30.0,2,2,1974,Brick,Central thermostat,Fully,44000
Šiauliai,Dainiai,Architektų g.,36.0,1,4,1984,Block house,Central,Fully,39000
Vilnius,Žirmūnai,Žalgirio g.,68.41,3,5,1979,Block house,Central,Fully,139000
Kaunas,Šilainiai,A. Šapokos g.,70.28,3,1,2023,Brick,Aerothermal,Partial,117500
Klaipėda,Centras,Sausio 15-osios g.,43.0,2,4,1964,Brick,Central,Fully,94500
Klaipėda,Debrecenas,Debreceno g.,33.0,2,2,1976,Brick,Central,Fully,38500
Klaipėda,Debrecenas,Debreceno g.,44.0,2,3,1971,Block house,Central,Fully,42000
Vilnius,Senamiestis,J. Basanavičiaus g.,62.0,3,4,1940,Brick,Gas,Fully,340000
Vilnius,Naujininkai,Pelesos g.,13.88,1,3,1964,Brick,Central,Fully,21000
Kaunas,Vilijampolė,Panerių g.,21.57,1,1,1932,Wooden house,Central,Fully,34000
Vilnius,Antakalnis,P. Vileišio g.,47.16,2,3,1967,Block house,Electric,Fully,159000
Vilnius,Lazdynai,Erfurto g.,32.83,1,2,1969,Block house,Central,Not,69000
Vilnius,Lazdynai,Erfurto g.,56.0,2,1,1984,Brick,Aerothermal,Fully,54000
Kaunas,Žaliakalnis,A. Mackevičiaus g.,53.1,3,1,1961,Wooden house,Solid fuel,Not,55000
Šiauliai,Centras,Žemaitės g.,54.0,3,2,1952,Brick,Central,Fully,65500
Šiauliai,Zokniai,Radviliškio g.,33.0,1,2,1960,Brick,Central,Fully,37500
Kaunas,Žaliakalnis,Žeimenos g.,56.0,2,3,2022,Brick,Central thermostat,Fully,169000
Kaunas,Žaliakalnis,Žeimenos g.,25.89,1,1,2018,Brick,Electric,Fully,129000
Kaunas,Žaliakalnis,Žeimenos g.,40.26,2,1,2021,Brick,Gas,Fully,185000
Kaunas,Žaliakalnis,Žeimenos g.,21.31,1,1,2018,Brick,Electric,Fully,99000
Kaunas,Žaliakalnis,Žeimenos g.,44.4,2,3,2022,Brick,Electric,Fully,149900
Klaipėda,Debrecenas,Taikos pr.,33.0,1,5,1971,Block house,Central,Fully,50600
Kaunas,Centras,Kęstučio g.,163.21,4,4,1890,Brick,Gas,Fully,480000
Vilnius,Justiniškės,Rygos g.,60.0,2,2,2022,Brick,Central thermostat,Fully,169000
Vilnius,Justiniškės,Rygos g.,60.0,3,2,2022,Brick,Central thermostat,Fully,165000
Kaunas,Žemieji Šančiai,Sodų g.,65.0,3,2,2023,Brick,Central thermostat,Partial,145500
Vilnius,Valakampiai,Elniakampio g.,85.0,3,2,2001,Brick,Gas,Fully,400000
Klaipėda,Centras,Bangų g.,66.0,2,3,2019,Brick,Central thermostat,Fully,290000
Klaipėda,Centras,Sausio 15-osios g.,35.0,2,5,1965,Brick,Central thermostat,Fully,63500
Klaipėda,Centras,Sausio 15-osios g.,32.77,2,1,1971,Brick,Electric,Fully,105000
Vilnius,Fabijoniškės,S. Stanevičiaus g.,40.0,1,2,1988,Block house,Central,Fully,89000
Vilnius,Fabijoniškės,S. Stanevičiaus g.,43.0,2,5,2011,Brick,Electric,Fully,160000
Vilnius,Visoriai,Visorių g.,49.3,2,2,2022,Brick,Central thermostat,Partial,133335
Vilnius,Visoriai,Visorių g.,51.11,2,5,2022,Brick,Central thermostat,Partial,137014
Vilnius,Visoriai,Visorių g.,26.35,1,4,2022,Brick,Central thermostat,Partial,88214
Alytus,Senamiestis,Gamyklos g.,51.1,2,3,1975,Brick,Central,Fully,57000
Vilnius,Visoriai,Visorių g.,35.11,2,1,2022,Brick,Central thermostat,Partial,111348
Vilnius,Visoriai,Visorių g.,66.68,3,2,1990,Brick,Central,Fully,124000
Vilnius,Visoriai,Visorių g.,53.64,2,2,1981,Brick,Central,Fully,86500
Vilnius,Visoriai,Visorių g.,77.87,3,4,1994,Brick,Central,Fully,119000
Vilnius,Visoriai,Visorių g.,33.87,1,1,2008,Brick,Central thermostat,Fully,110000
Kauno r. sav.,Akademijos mstl.,Jaunimo g.,77.36,3,3,1994,Brick,Gas,Fully,105000
Vilnius,Žvėrynas,Vytauto g.,73.3,3,3,1940,Brick,Gas,Fully,229000
Klaipėda,Mažasis kaimelis,Kretingos g.,86.26,4,1,2014,Brick,Central,Fully,195000
Kauno r. sav.,Babtų mstl.,Taikos g.,51.0,2,3,1971,Block house,"Central, solid fuel",Fully,37000
Vilnius,Bajorai,Bajorų kel.,21.55,1,4,2022,Brick,Central thermostat,Partial,73400
Šiauliai,Centras,Tilžės g.,18.17,1,4,1973,Other,Central,Fully,11500
Šiauliai,Centras,Tilžės g.,80.0,3,1,2021,Brick,Aerothermal,Fully,285000
Šiauliai,Centras,Tilžės g.,48.0,3,1,2022,Brick,Aerothermal,Fully,145000
Marijampolės m.,Degučiai,Beržų g.,33.37,1,1,1975,Block house,Central,Fully,29500
Šiauliai,Centras,Ežero g.,62.0,3,3,1965,Block house,Central,Fully,72200
Šiauliai,Zokniai,Radviliškio g.,80.0,3,1,2015,Brick,Gas,Partial,64900
Kaunas,Šilainiai,Šarkuvos g.,37.0,2,11,1988,Monolithic,Central,Fully,82500
Vilnius,Naujamiestis,Eglių g.,53.0,2,2,2018,Brick,Central thermostat,Fully,180000
Kaunas,Aleksotas,Mirtų g.,50.93,2,2,2022,Brick,Gas,Fully,100900
Vilnius,Pilaitė,Tvankstos g.,30.0,1,6,2020,Brick,Central thermostat,Fully,115000
Vilnius,Viršuliškės,Tujų g.,61.45,3,3,1977,Block house,Central,Fully,133000
Vilnius,Žirmūnai,Kazio Ulvydo g.,80.0,3,5,2015,Brick,Central thermostat,Fully,295000
Vilnius,Valakampiai,Svajonių g.,94.0,4,3,2022,Brick,Gas,Partial,478000
Vilnius,Senamiestis,Konstitucijos pr.,312.0,4,25,2022,Brick,Central thermostat,Fully,2030000
Vilnius,Šnipiškės,Konstitucijos pr.,312.0,4,25,2022,Brick,Central thermostat,Fully,2030000
Vilnius,Senamiestis,J. Basanavičiaus g.,196.07,4,1,2022,Brick,Central thermostat,Partial,1176420
Vilnius,Antakalnis,Nemenčinės pl.,122.0,4,3,2022,Brick,Gas,Fully,860000
Klaipėda,Varpai,Taikos pr.,65.0,3,5,2007,Monolithic,Central thermostat,Fully,108000
Vilnius,Žirmūnai,Žirmūnų g.,33.0,1,5,1972,Block house,Central,Fully,82000
Klaipėda,Centras,Liepų g.,40.0,2,2,1950,Brick,Central thermostat,Not,91000
Panevėžys,Tulpės,Tulpių g.,48.0,2,1,1964,Block house,Central,Fully,46000
Vilnius,Paupys,Aukštaičių g.,46.95,2,2,2022,Brick,Central thermostat,Partial,233000
Vilnius,Karoliniškės,Loretos Asanavičiūtės g.,63.91,3,4,2013,Brick,Central thermostat,Fully,189000
Vilnius,Naujininkai,Rodūnios kel.,24.0,1,4,1978,Brick,Central,Fully,28000
Švenčionių r. sav.,Pabradės m.,Vilniaus g.,62.0,3,5,1969,Block house,Central thermostat,Fully,74000
Švenčionių r. sav.,Pabradės m.,Vilniaus g.,41.24,2,3,1994,Brick,Gas,Partial,95000
Palanga,Šventoji,Kopų g.,41.1,2,2,2005,Brick,Gas,Fully,136500
Palanga,Šventoji,Kopų g.,36.69,2,4,2007,Brick,Central thermostat,Fully,136000
Palanga,Šventoji,Kopų g.,56.1,2,1,1992,Brick,Gas,Fully,149000
Palanga,Šventoji,Mokyklos g.,22.0,1,1,1987,Brick,Electric,Fully,51500
Palanga,Šventoji,Mokyklos g.,38.88,2,3,2004,Brick,Gas,Fully,127000
Palanga,Šventoji,Mokyklos g.,63.58,2,4,2010,Monolithic,Central thermostat,Fully,170000
Palanga,Šventoji,Mokyklos g.,33.0,3,1,2019,Brick,Gas,Fully,166000
Palanga,Šventoji,Mokyklos g.,62.89,2,3,2017,Monolithic,Central thermostat,Fully,180000
Palanga,Šventoji,Mokyklos g.,20.72,1,2,2013,Brick,Gas,Fully,95500
Palanga,Šventoji,Mokyklos g.,74.27,3,4,1992,Brick,Central thermostat,Fully,149000
Palanga,Šventoji,Mokyklos g.,31.66,2,0,1980,Brick,Electric,Fully,75000
Palanga,Šventoji,Mokyklos g.,44.91,2,3,2000,Brick,Aerothermal,Fully,109000
Vilnius,Naujamiestis,Statybininkų g.,19.88,1,5,1980,Brick,Central,Fully,59999
Vilnius,Pašilaičiai,Pavilnionių g.,27.89,1,4,2016,Brick,Central thermostat,Fully,89999
Vilnius,Bajorai,Akademijos g.,16.57,1,3,1985,Brick,Central,Fully,65000
Vilnius,Bajorai,Akademijos g.,33.94,2,7,1978,Brick,Central,Fully,110000
Klaipėda,Laukininkai,Laukininkų g.,54.26,2,3,1986,Block house,Central,Fully,59000
Vilnius,Šnipiškės,S. Fino g.,49.68,3,5,2023,Brick,"Electric, central thermostat, sun energy, other",Partial,189800
Vilnius,Šnipiškės,S. Fino g.,53.98,3,2,2022,Brick,Gas,Fully,284000
Vilnius,Šnipiškės,S. Fino g.,34.35,2,2,2014,Brick,Gas,Fully,131000
Vilnius,Naujamiestis,Kauno g.,38.14,2,2,1950,Brick,Central,Fully,122000
Vilnius,Šnipiškės,Rinktinės g.,90.0,3,2,1940,Brick,Other,Fully,227000
Vilnius,Naujininkai,Prūsų g.,28.0,1,5,1974,Brick,Central,Fully,67000
Vilnius,Naujininkai,Prūsų g.,74.0,4,2,1990,Brick,Central,Fully,150700
Vilnius,Naujamiestis,Skroblų g.,50.6,2,2,2022,Block house,Central thermostat,Fully,199000
Vilnius,Naujamiestis,Skroblų g.,46.93,2,2,1971,Block house,Central,Fully,45000
Trakų r. sav.,Lentvario m.,Račkūnų g.,60.22,3,1,1940,Log house,Solid fuel,Fully,60000
Trakų r. sav.,Lentvario m.,Račkūnų g.,77.4,3,1,2022,Brick,Gas,Fully,279000
Šiauliai,Gytariai,K. Korsako g.,50.63,2,4,1990,Block house,Central,Fully,73500
Vilnius,Senamiestis,Gedimino pr.,185.0,6,2,1900,Brick,Central thermostat,Fully,750000
Vilnius,Senamiestis,Gedimino pr.,33.5,2,3,2023,Brick,Aerothermal,Fully,97000
Kaunas,Centras,Krėvos g.,46.0,2,4,2023,Brick,Central thermostat,Partial,170000
Kaunas,Dainava,Partizanų g.,50.5,3,2,2023,Brick,Central thermostat,Partial,99950
Kaunas,Dainava,Partizanų g.,49.0,3,2,2023,Brick,Central thermostat,Partial,99000
Vilnius,Pašilaičiai,Sviliškių g.,35.48,2,4,2022,Brick,Central thermostat,Fully,132000
Vilnius,Pašilaičiai,Sviliškių g.,92.49,3,1,2015,Brick,Gas,Fully,400000
Vilnius,Senamiestis,Pylimo g.,45.34,2,2,1940,Brick,Gas,Fully,149000
Kaunas,Centras,Laisvės al.,103.0,3,4,1930,Brick,Gas,Fully,365000
Kaunas,Šilainiai,Kuršių g.,83.0,4,5,1987,Block house,Central,Fully,117000
Kaunas,Žemutiniai Kaniūkai,Įkalnės aklg.,85.4,4,1,2022,Brick,Gas,Fully,204900
Klaipėda,Centras,Taikos pr.,42.24,2,4,1963,Brick,Central thermostat,Fully,89500
Klaipėda,Centras,M. Mažvydo al.,66.0,3,5,1978,Brick,Central thermostat,Fully,179990
Klaipėda,Šauliai,Arimų g.,51.39,3,2,2022,Brick,Gas,Partial,89000
Klaipėda,Šauliai,Arimų g.,42.76,2,4,2022,Brick,Gas,Partial,78000
Klaipėda,Šauliai,Arimų g.,49.19,2,3,2007,Brick,Central thermostat,Fully,212000
Vilnius,Grigiškės,Kunigiškių g.,57.48,3,1,1969,Brick,Central,Other,96400
Vilnius,Naujoji Vilnia,Gandrų g.,42.59,2,1,1967,Log house,Solid fuel,Fully,54000
Vilnius,Naujoji Vilnia,Gandrų g.,47.0,2,1,1969,Block house,Central,Partial,47000
Kaunas,Žaliakalnis,Žuvinto g.,49.32,2,2,2008,Brick,Central thermostat,Fully,149500
Kaunas,Centras,A. Juozapavičiaus pr.,61.96,2,12,2022,Monolithic,Central thermostat,Partial,192076
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,83.92,3,4,2022,Monolithic,Central thermostat,Partial,218192
Kaunas,Centras,E. Ožeškienės g.,72.37,3,4,2022,Brick,Central thermostat,Partial,209873
Kaunas,Centras,E. Ožeškienės g.,65.93,3,4,2022,Brick,Central thermostat,Partial,191197
Vilnius,Baltupiai,Ozo g.,42.39,2,6,2022,Block house,Central thermostat,Fully,178900
Kaunas,Romainiai,Lukštinės g.,100.0,4,1,1977,Brick,Gas,Fully,119900
Kaunas,Dainava,Partizanų g.,100.0,4,4,2023,Brick,Central thermostat,Partial,199000
Vilnius,Šnipiškės,Kalvarijų g.,20.0,1,1,1986,Brick,Electric,Fully,45000
Šakių r. sav.,Griškabūdžio mstl.,Ateities g.,62.86,3,1,1986,Brick,Solid fuel,Fully,29500
Vilnius,Pašilaičiai,Perkūnkiemio g.,61.2,3,8,2023,Block house,Central thermostat,Partial,112000
Vilnius,Pašilaičiai,Perkūnkiemio g.,51.6,2,5,2023,Block house,Central thermostat,Partial,104000
Vilnius,Pašilaičiai,Perkūnkiemio g.,33.57,1,5,2023,Block house,Central thermostat,Partial,79000
Panevėžys,Tulpės,Tulpių g.,44.0,2,5,1968,Block house,Central,Fully,56000
Kaunas,Dainava,Pašilės g.,44.0,2,3,1965,Block house,Central,Fully,87900
Kaunas,Dainava,Kovo 11-osios g.,44.0,2,3,1971,Block house,Central,Fully,88000
Kaunas,Šilainiai,Kuršių g.,36.53,1,5,1988,Block house,Central,Fully,60500
Kaunas,Senamiestis,Nemuno g.,65.0,3,2,1920,Brick,Gas,Fully,159999
Vilnius,Vilkpėdė,Skroblų g.,27.0,1,1,2023,Monolithic,Central thermostat,Partial,103695
Vilnius,Vilkpėdė,Skroblų g.,37.33,1,1,2023,Monolithic,Central thermostat,Partial,133998
Kaunas,Eiguliai,Žeimenos g.,78.0,4,5,1980,Block house,Central,Fully,120000
Vilnius,Baltupiai,Ozo g.,42.21,2,7,2022,Block house,Central thermostat,Partial,137000
Vilnius,Senamiestis,Povilo Višinskio g.,50.0,3,3,2015,Brick,Gas,Fully,199000
Vilnius,Pašilaičiai,Eitminų g.,50.0,2,8,2012,Brick,Central thermostat,Fully,155000
Vilnius,Šnipiškės,Kintų g.,60.4,3,1,1957,Brick,"Aerothermal, gas, solid fuel, other",Fully,195000
Vilnius,Šnipiškės,Kintų g.,37.3,2,2,1964,Wooden house,Solid fuel,Other,1700
Vilnius,Baltupiai,Baltupio g.,49.49,2,5,1978,Block house,Central,Fully,103000
Vilnius,Naujininkai,Pelesos g.,22.6,2,1,1964,Brick,Central,Fully,37500
Vilnius,Pašilaičiai,Laisvės pr.,35.08,1,1,1990,Block house,Central,Fully,81500
Vilnius,Senamiestis,S. Skapo g.,38.19,2,1,1940,Brick,Central,Fully,149000
Vilnius,Naujamiestis,Naugarduko g.,43.63,2,3,1969,Brick,Central,Fully,113000
Klaipėda,Debrecenas,Debreceno g.,12.0,1,3,1976,Brick,Central,Fully,14990
Elektrėnų sav.,Vievio m.,Mokyklos g.,24.78,1,1,1965,Brick,Solid fuel,Fully,22500
Kaunas,Dainava,Birželio 23-iosios g.,46.0,2,4,1967,Brick,Central,Fully,93000
Vilnius,Šeškinė,Šeškinės g.,80.16,4,5,1982,Block house,Central,Fully,137000
Vilnius,Senamiestis,Žemaitijos g.,62.0,2,2,1940,Brick,Central,Fully,265000
Kaunas,Šilainiai,Baltų pr.,61.0,3,5,1982,Block house,Central,Fully,105000
Kaunas,Dainava,V. Krėvės pr.,61.0,3,1,1976,Block house,Central,Fully,105000
Vilnius,Antakalnis,Antakalnio g.,28.67,1,1,1967,Brick,Central,Fully,81900
Vilnius,Pilaitė,Tilžės g.,83.54,4,2,2022,Block house,Gas,Partial,192150
Vilnius,Žvėrynas,Sėlių g.,79.61,3,2,2023,Block house,Aerothermal,Partial,343000
Vilnius,Žvėrynas,Sėlių g.,51.48,2,3,2023,Block house,Aerothermal,Partial,232000
Vilnius,Žvėrynas,Sėlių g.,53.79,2,3,2023,Block house,Aerothermal,Partial,237000
Vilnius,Paupys,Aukštaičių g.,39.7,2,2,2022,Brick,Central thermostat,Partial,184605
Vilnius,Žirmūnai,Žirmūnų g.,32.39,1,7,1969,Block house,Central,Fully,89999
Kaunas,Vilijampolė,Varnių g.,45.08,2,2,1964,Block house,Central,Partial,59000
Kaunas,Aleksotas,Jurginų g.,100.56,3,1,1991,Brick,Other,Partial,175900
Kaunas,Aleksotas,Jurginų g.,113.03,4,3,1991,Brick,Other,Partial,199000
Kaunas,Aleksotas,Jurginų g.,39.23,2,2,2022,Brick,Aerothermal,Fully,165000
Vilnius,Paupys,Aukštaičių g.,51.42,2,3,2023,Brick,Central thermostat,Partial,273914
Klaipėda,Debrecenas,Debreceno g.,44.0,2,5,1969,Brick,Central,Fully,67000
Vilnius,Pilaitė,Elbingo g.,42.93,2,4,2017,Brick,Central thermostat,Fully,153000
Vilnius,Markučiai,Pakraščio g.,45.0,2,6,2022,Brick,Central thermostat,Partial,168750
Kaunas,Kalniečiai,Šiaurės pr.,78.45,4,2,1976,Block house,Central,Fully,114999
Kaunas,Eiguliai,Šiaurės pr.,78.45,4,2,1976,Block house,Central,Fully,114999
Kaunas,Eiguliai,Šiaurės pr.,26.6,1,2,2022,Brick,Aerothermal,Fully,141400
Vilnius,Naujamiestis,Vytenio g.,39.81,2,4,1970,Brick,Central,Fully,98000
Kaunas,Šilainiai,Kuršių g.,83.0,4,6,1987,Block house,Central,Fully,119999
Kaunas,Dainava,Partizanų g.,64.15,3,1,1974,Block house,Central,Fully,89999
Kaunas,Eiguliai,S. Žukausko g.,81.94,4,4,1981,Block house,Central,Fully,94999
Kaunas,Kalniečiai,S. Žukausko g.,81.94,4,4,1981,Block house,Central,Fully,94999
Kaunas,Vilijampolė,Ariogalos g.,16.3,1,5,1976,Brick,Central,Fully,41999
Kaunas,Vilijampolė,A. Strazdo g.,29.81,2,1,1935,Wooden house,Solid fuel,Other,32999
Kaunas,Dainava,Taikos pr.,40.0,2,9,2021,Brick,Central thermostat,Fully,130000
Marijampolės m.,Centras,P. Vaičaičio g.,49.4,2,1,1900,Wooden house,Electric,Fully,58000
Marijampolės m.,Centras,P. Vaičaičio g.,66.59,3,4,1982,Brick,Central,Fully,63000
Šiauliai,Dainiai,Architektų g.,63.54,3,5,1983,Block house,Central,Fully,72000
Šiauliai,Dainiai,Architektų g.,44.85,2,3,1962,Block house,Central,Fully,30000
Šiauliai,Dainiai,Architektų g.,58.56,3,2,1929,Brick,Solid fuel,Fully,12900
Šiauliai,Centras,Ežero g.,37.0,2,1,1957,Brick,Central,Fully,45950
Šiauliai,Gubernija,Spindulio g.,34.0,2,3,1978,Brick,Central,Fully,27000
Vilnius,Senamiestis,Aukštaičių g.,82.53,3,3,2022,Brick,Central thermostat,Partial,413393
Vilnius,Paupys,Aukštaičių g.,31.07,2,3,2022,Brick,Central thermostat,Partial,172656
Vilnius,Paupys,Aukštaičių g.,82.56,4,2,2022,Brick,Central thermostat,Partial,396701
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,47.0,2,2,1930,Brick,Gas,Fully,119999
Kėdainių r. sav.,Vilainių k.,Melioratorių g.,15.65,1,2,1988,Brick,Central,Fully,6499
Vilnius,Senamiestis,Aukštaičių g.,45.12,2,2,2022,Brick,Central thermostat,Partial,184992
